transaction_id,timestamp,amount,status,category,device_type,region,payment_method,user_id
TXN0045743,2023-12-02 18:20:40,616.86,Success,Travel,Mobile,Central,Debit Card,USR00365
TXN0045744,2023-12-02 18:24:28,1228.39,Success,Retail,Tablet,South,UPI,USR06706
TXN0045745,2023-12-02 18:28:59,2755.13,Success,Retail,Desktop,North,Debit Card,USR05608
TXN0045746,2023-12-02 18:36:34,27196.65,Success,Travel,Mobile,West,Debit Card,USR08608
TXN0045747,2023-12-02 18:44:18,290.32,Success,Entertainment,Mobile,Central,Credit Card,USR09441
TXN0045748,2023-12-02 18:45:57,1265.07,Failed,Electronics,Mobile,North,Net Banking,USR01010
TXN0045749,2023-12-02 18:46:37,2859.44,Success,Utilities,Mobile,South,UPI,USR09115
TXN0045750,2023-12-02 18:53:09,12339.56,Success,Retail,Desktop,Central,Credit Card,USR08633
TXN0045751,2023-12-02 18:53:25,2282.9,Failed,Healthcare,Desktop,Central,Debit Card,USR04512
TXN0045752,2023-12-02 18:58:12,269.74,Success,Food & Dining,Mobile,West,Debit Card,USR07203
TXN0045753,2023-12-02 19:02:10,443.13,Failed,Utilities,Desktop,Central,Net Banking,USR09351
TXN0045754,2023-12-02 19:05:51,2030.93,Success,Food & Dining,Mobile,West,UPI,USR04154
TXN0045755,2023-12-02 19:25:54,935.54,Success,Utilities,Tablet,Central,Net Banking,USR09491
TXN0045756,2023-12-02 19:30:18,6343.85,Success,Food & Dining,Mobile,East,Debit Card,USR05449
TXN0045757,2023-12-02 19:55:20,1103.67,Success,Electronics,Mobile,South,Debit Card,USR06934
TXN0045758,2023-12-02 19:56:29,911.82,Success,Electronics,Mobile,East,Net Banking,USR00431
TXN0045759,2023-12-02 20:16:36,1939.17,Success,Retail,Mobile,North,Credit Card,USR03279
TXN0045760,2023-12-02 20:34:21,3040.58,Success,Healthcare,Desktop,North,Debit Card,USR06736
TXN0045761,2023-12-02 20:41:44,1858.75,Success,Food & Dining,Desktop,East,UPI,USR02426
TXN0045762,2023-12-02 20:50:16,1114.09,Success,Electronics,Mobile,Central,Credit Card,USR06724
TXN0045763,2023-12-02 20:53:41,342.52,Success,Utilities,Desktop,West,Credit Card,USR06144
TXN0045764,2023-12-02 21:03:34,249.96,Success,Food & Dining,Mobile,East,Net Banking,USR02851
TXN0045765,2023-12-02 21:16:32,1356.93,Success,Food & Dining,Desktop,East,Wallet,USR07033
TXN0045766,2023-12-02 21:25:32,461.35,Failed,Travel,Mobile,Central,Net Banking,USR07600
TXN0045767,2023-12-02 21:49:54,2674.53,Success,Utilities,Desktop,West,Net Banking,USR09496
TXN0045768,2023-12-02 21:55:01,823.35,Failed,Electronics,Mobile,East,Debit Card,USR09920
TXN0045769,2023-12-02 22:14:00,1517.71,Success,Entertainment,Desktop,West,Debit Card,USR05572
TXN0045770,2023-12-02 22:14:48,4292.23,Failed,Food & Dining,Mobile,North,Credit Card,USR00052
TXN0045771,2023-12-02 22:19:20,1918.55,Success,Retail,Mobile,North,Credit Card,USR08358
TXN0045772,2023-12-02 22:33:32,2979.98,Success,Food & Dining,Mobile,Central,UPI,USR09886
TXN0045773,2023-12-02 22:49:44,2603.48,Success,Travel,Mobile,South,UPI,USR09054
TXN0045774,2023-12-02 22:56:06,891.63,Success,Food & Dining,Desktop,North,Credit Card,USR06501
TXN0045775,2023-12-02 23:00:15,814.88,Failed,Utilities,Mobile,Central,Debit Card,USR03368
TXN0045776,2023-12-02 23:09:05,11116.1,Failed,Electronics,Mobile,North,UPI,USR03753
TXN0045777,2023-12-02 23:24:08,4030.42,Success,Food & Dining,Mobile,North,UPI,USR01102
TXN0045778,2023-12-02 23:26:37,1050.89,Success,Food & Dining,Desktop,South,Credit Card,USR03713
TXN0045779,2023-12-02 23:28:04,1141.63,Success,Food & Dining,Mobile,South,Debit Card,USR09571
TXN0045780,2023-12-02 23:44:47,8485.42,Success,Food & Dining,Mobile,West,Debit Card,USR02271
TXN0045781,2023-12-03 00:04:52,2325.1,Success,Food & Dining,Mobile,South,UPI,USR07659
TXN0045782,2023-12-03 00:32:36,1689.78,Success,Food & Dining,Mobile,West,Debit Card,USR06305
TXN0045783,2023-12-03 03:10:48,245.8,Success,Healthcare,Mobile,Central,Net Banking,USR05856
TXN0045784,2023-12-03 05:02:23,760.32,Success,Food & Dining,Tablet,North,Debit Card,USR01315
TXN0045785,2023-12-03 05:08:17,5728.79,Success,Retail,Mobile,East,UPI,USR01488
TXN0045786,2023-12-03 05:23:14,2509.93,Success,Travel,Desktop,West,UPI,USR01007
TXN0045787,2023-12-03 05:35:55,5098.05,Success,Entertainment,Tablet,Central,Debit Card,USR00169
TXN0045788,2023-12-03 06:02:37,2509.92,Success,Food & Dining,Mobile,West,UPI,USR02441
TXN0045789,2023-12-03 06:12:18,2265.5,Success,Utilities,Mobile,West,Debit Card,USR03372
TXN0045790,2023-12-03 06:37:48,2152.43,Success,Electronics,Desktop,South,UPI,USR08438
TXN0045791,2023-12-03 06:50:45,3279.46,Success,Utilities,Mobile,East,Debit Card,USR03702
TXN0045792,2023-12-03 06:59:22,9235.32,Success,Food & Dining,Desktop,South,Debit Card,USR06653
TXN0045793,2023-12-03 07:13:12,1486.52,Success,Electronics,Tablet,South,Debit Card,USR03812
TXN0045794,2023-12-03 07:13:46,972.43,Success,Healthcare,Mobile,South,Debit Card,USR03960
TXN0045795,2023-12-03 07:26:36,6970.26,Success,Utilities,Desktop,East,Credit Card,USR01311
TXN0045796,2023-12-03 07:55:30,3020.69,Success,Retail,Mobile,North,Credit Card,USR04069
TXN0045797,2023-12-03 08:00:47,268.88,Success,Electronics,Mobile,North,Debit Card,USR07542
TXN0045798,2023-12-03 08:00:55,8623.31,Success,Utilities,Desktop,South,Debit Card,USR08124
TXN0045799,2023-12-03 08:03:50,17510.91,Success,Food & Dining,Mobile,North,UPI,USR00736
TXN0045800,2023-12-03 08:03:54,15790.24,Success,Utilities,Desktop,Central,Debit Card,USR00917
TXN0045801,2023-12-03 08:17:18,2244.76,Success,Food & Dining,Mobile,East,Credit Card,USR08222
TXN0045802,2023-12-03 08:24:19,554.1,Success,Utilities,Mobile,West,Credit Card,USR04167
TXN0045803,2023-12-03 08:32:39,465.47,Failed,Electronics,Mobile,North,UPI,USR03266
TXN0045804,2023-12-03 08:39:25,4261.85,Success,Retail,Desktop,East,UPI,USR07375
TXN0045805,2023-12-03 08:48:37,1826.28,Failed,Electronics,Mobile,South,Debit Card,USR06325
TXN0045806,2023-12-03 08:52:57,1006.54,Success,Retail,Mobile,East,UPI,USR09686
TXN0045807,2023-12-03 08:54:16,1414.11,Failed,Food & Dining,Desktop,South,Debit Card,USR07733
TXN0045808,2023-12-03 08:58:27,1176.07,Failed,Retail,Mobile,West,UPI,USR00316
TXN0045809,2023-12-03 09:08:10,845.03,Success,Food & Dining,Mobile,West,UPI,USR06006
TXN0045810,2023-12-03 09:12:38,1770.25,Success,Travel,Mobile,South,Credit Card,USR01347
TXN0045811,2023-12-03 09:24:27,1375.15,Success,Food & Dining,Mobile,North,Credit Card,USR05260
TXN0045812,2023-12-03 09:26:36,4143.62,Success,Food & Dining,Desktop,North,Wallet,USR05774
TXN0045813,2023-12-03 09:40:57,26553.95,Success,Travel,Tablet,South,UPI,USR05176
TXN0045814,2023-12-03 09:49:28,253.19,Success,Utilities,Tablet,West,UPI,USR03998
TXN0045815,2023-12-03 09:58:50,302.12,Success,Utilities,Mobile,West,UPI,USR03468
TXN0045816,2023-12-03 09:59:44,1952.38,Success,Retail,Mobile,East,UPI,USR09815
TXN0045817,2023-12-03 10:00:12,1281.4,Success,Retail,Mobile,East,Credit Card,USR03792
TXN0045818,2023-12-03 10:11:23,1239.22,Success,Utilities,Mobile,North,Debit Card,USR07268
TXN0045819,2023-12-03 10:17:55,10017.95,Success,Entertainment,Desktop,East,Debit Card,USR08349
TXN0045820,2023-12-03 10:18:09,636.27,Success,Food & Dining,Mobile,Central,Debit Card,USR03007
TXN0045821,2023-12-03 10:20:34,6386.75,Success,Food & Dining,Tablet,North,Wallet,USR09805
TXN0045822,2023-12-03 10:24:11,12630.74,Success,Food & Dining,Desktop,North,UPI,USR02471
TXN0045823,2023-12-03 10:29:53,3307.88,Failed,Food & Dining,Mobile,North,Net Banking,USR09705
TXN0045824,2023-12-03 10:40:21,939.99,Success,Food & Dining,Mobile,West,UPI,USR04971
TXN0045825,2023-12-03 10:44:25,3960.12,Success,Food & Dining,Mobile,East,UPI,USR09065
TXN0045826,2023-12-03 10:58:42,6348.83,Success,Travel,Desktop,North,UPI,USR01371
TXN0045827,2023-12-03 11:04:04,6355.34,Failed,Retail,Mobile,West,Debit Card,USR08482
TXN0045828,2023-12-03 11:07:05,3217.08,Success,Food & Dining,Mobile,North,Credit Card,USR03959
TXN0045829,2023-12-03 11:07:07,84.97,Success,Retail,Mobile,West,Debit Card,USR01228
TXN0045830,2023-12-03 11:23:22,3721.67,Success,Utilities,Mobile,West,UPI,USR05495
TXN0045831,2023-12-03 11:42:18,7276.47,Failed,Retail,Mobile,West,Net Banking,USR08043
TXN0045832,2023-12-03 11:53:17,6010.88,Success,Electronics,Desktop,Central,UPI,USR07101
TXN0045833,2023-12-03 11:56:22,2342.3,Success,Entertainment,Mobile,South,Debit Card,USR02474
TXN0045834,2023-12-03 12:06:58,1999.23,Success,Healthcare,Tablet,West,Debit Card,USR01909
TXN0045835,2023-12-03 12:22:25,2021.0,Success,Retail,Mobile,West,UPI,USR05101
TXN0045836,2023-12-03 12:23:25,2704.44,Success,Retail,Mobile,Central,Credit Card,USR06444
TXN0045837,2023-12-03 12:30:28,4450.62,Success,Retail,Mobile,South,Debit Card,USR01951
TXN0045838,2023-12-03 12:37:22,622.47,Success,Travel,Tablet,Central,UPI,USR06632
TXN0045839,2023-12-03 12:42:47,6276.29,Success,Electronics,Desktop,East,UPI,USR04348
TXN0045840,2023-12-03 13:11:18,862.7,Success,Utilities,Mobile,East,UPI,USR04885
TXN0045841,2023-12-03 13:41:11,534.77,Success,Healthcare,Tablet,South,UPI,USR01391
TXN0045842,2023-12-03 13:53:55,732.0,Failed,Entertainment,Mobile,North,UPI,USR06552
TXN0045843,2023-12-03 13:54:21,1305.03,Success,Food & Dining,Mobile,North,UPI,USR09328
TXN0045844,2023-12-03 13:56:48,2098.06,Success,Electronics,Tablet,Central,Credit Card,USR00984
TXN0045845,2023-12-03 14:06:18,154737.63,Success,Healthcare,Mobile,Central,UPI,USR05135
TXN0045846,2023-12-03 14:18:56,1706.54,Success,Utilities,Mobile,South,Debit Card,USR04759
TXN0045847,2023-12-03 14:27:53,4756.14,Success,Electronics,Tablet,North,UPI,USR05956
TXN0045848,2023-12-03 14:31:22,6815.39,Success,Food & Dining,Tablet,Central,Debit Card,USR00854
TXN0045849,2023-12-03 14:31:28,340.94,Success,Utilities,Mobile,South,UPI,USR01666
TXN0045850,2023-12-03 14:35:18,5179.39,Success,Travel,Mobile,West,Credit Card,USR09726
TXN0045851,2023-12-03 14:37:12,19447.76,Success,Travel,Mobile,North,UPI,USR04789
TXN0045852,2023-12-03 14:41:01,348.98,Success,Utilities,Mobile,Central,Credit Card,USR05640
TXN0045853,2023-12-03 14:48:42,5527.49,Success,Healthcare,Mobile,South,Debit Card,USR05934
TXN0045854,2023-12-03 15:13:29,1328.84,Success,Entertainment,Mobile,North,Debit Card,USR07856
TXN0045855,2023-12-03 15:36:28,1850.69,Success,Retail,Mobile,North,Credit Card,USR08289
TXN0045856,2023-12-03 15:40:40,5199.32,Failed,Entertainment,Mobile,North,Debit Card,USR07481
TXN0045857,2023-12-03 15:43:11,1237.13,Success,Food & Dining,Desktop,South,Credit Card,USR03435
TXN0045858,2023-12-03 15:50:37,1032.27,Success,Utilities,Desktop,South,UPI,USR09874
TXN0045859,2023-12-03 16:00:56,694.48,Failed,Travel,Mobile,East,Wallet,USR04699
TXN0045860,2023-12-03 16:01:58,10080.84,Success,Food & Dining,Desktop,North,Debit Card,USR04986
TXN0045861,2023-12-03 16:05:38,4632.33,Success,Retail,Desktop,Central,Debit Card,USR00969
TXN0045862,2023-12-03 16:20:09,164.37,Success,Food & Dining,Desktop,Central,Debit Card,USR03409
TXN0045863,2023-12-03 16:23:08,20370.37,Success,Healthcare,Mobile,East,UPI,USR03784
TXN0045864,2023-12-03 16:30:54,8140.68,Success,Retail,Desktop,Central,UPI,USR00720
TXN0045865,2023-12-03 16:35:08,210.39,Success,Retail,Desktop,North,UPI,USR00740
TXN0045866,2023-12-03 16:36:01,4341.33,Success,Food & Dining,Mobile,South,Credit Card,USR08971
TXN0045867,2023-12-03 16:45:10,141.42,Success,Travel,Desktop,Central,Debit Card,USR08569
TXN0045868,2023-12-03 16:46:33,1789.74,Success,Food & Dining,Desktop,South,Wallet,USR07995
TXN0045869,2023-12-03 17:01:18,1363.46,Success,Utilities,Mobile,East,Debit Card,USR04240
TXN0045870,2023-12-03 17:01:23,3794.69,Success,Travel,Tablet,East,UPI,USR07073
TXN0045871,2023-12-03 17:07:45,9911.76,Success,Utilities,Mobile,West,Wallet,USR02213
TXN0045872,2023-12-03 17:39:18,2120.81,Success,Utilities,Desktop,South,UPI,USR03506
TXN0045873,2023-12-03 18:13:32,3095.66,Success,Travel,Mobile,North,Credit Card,USR03598
TXN0045874,2023-12-03 18:18:26,2531.28,Success,Electronics,Desktop,East,UPI,USR04808
TXN0045875,2023-12-03 18:29:37,427.98,Success,Travel,Desktop,South,Debit Card,USR00585
TXN0045876,2023-12-03 18:34:47,948.44,Success,Food & Dining,Mobile,East,UPI,USR08173
TXN0045877,2023-12-03 18:42:03,16273.49,Success,Food & Dining,Mobile,East,Net Banking,USR09308
TXN0045878,2023-12-03 18:44:52,823.62,Success,Food & Dining,Desktop,East,Debit Card,USR03076
TXN0045879,2023-12-03 18:56:10,5099.14,Success,Retail,Desktop,North,Credit Card,USR04155
TXN0045880,2023-12-03 19:13:32,451.12,Success,Electronics,Mobile,Central,UPI,USR04441
TXN0045881,2023-12-03 19:29:54,692.03,Success,Food & Dining,Tablet,Central,Net Banking,USR03248
TXN0045882,2023-12-03 19:32:10,2017.8,Failed,Electronics,Desktop,East,UPI,USR01999
TXN0045883,2023-12-03 19:44:49,2372.86,Success,Healthcare,Tablet,East,UPI,USR04271
TXN0045884,2023-12-03 19:57:36,572.75,Success,Retail,Mobile,East,UPI,USR06407
TXN0045885,2023-12-03 20:09:53,141.48,Success,Travel,Mobile,South,Net Banking,USR01728
TXN0045886,2023-12-03 20:17:23,9190.58,Success,Utilities,Mobile,West,Credit Card,USR09036
TXN0045887,2023-12-03 20:19:09,666.8,Success,Electronics,Tablet,West,Debit Card,USR09808
TXN0045888,2023-12-03 20:36:03,2350.31,Success,Healthcare,Mobile,West,UPI,USR03404
TXN0045889,2023-12-03 20:37:05,1156.25,Success,Utilities,Mobile,East,Net Banking,USR05948
TXN0045890,2023-12-03 20:40:26,805.8,Success,Utilities,Mobile,West,Credit Card,USR00433
TXN0045891,2023-12-03 20:52:08,948.87,Success,Retail,Desktop,West,Credit Card,USR01998
TXN0045892,2023-12-03 20:55:55,4034.69,Success,Retail,Mobile,South,Credit Card,USR09931
TXN0045893,2023-12-03 21:03:39,3384.75,Success,Travel,Mobile,West,UPI,USR06073
TXN0045894,2023-12-03 21:10:44,12041.56,Success,Food & Dining,Mobile,West,Net Banking,USR05843
TXN0045895,2023-12-03 21:29:30,659.12,Success,Entertainment,Mobile,West,UPI,USR07400
TXN0045896,2023-12-03 21:32:30,1180.76,Success,Healthcare,Mobile,South,Wallet,USR01726
TXN0045897,2023-12-03 21:58:07,1024.58,Success,Travel,Desktop,East,UPI,USR06020
TXN0045898,2023-12-03 22:16:44,13260.93,Success,Food & Dining,Mobile,East,UPI,USR08032
TXN0045899,2023-12-03 23:12:28,499.32,Failed,Electronics,Mobile,North,Credit Card,USR05723
TXN0045900,2023-12-03 23:26:04,23258.29,Success,Food & Dining,Mobile,West,UPI,USR00278
TXN0045901,2023-12-03 23:54:43,1204.65,Success,Utilities,Mobile,West,UPI,USR08240
TXN0045902,2023-12-04 00:06:53,2151.63,Success,Electronics,Desktop,West,Debit Card,USR05061
TXN0045903,2023-12-04 00:11:07,1218.57,Success,Food & Dining,Tablet,South,Credit Card,USR09483
TXN0045904,2023-12-04 00:11:16,9100.18,Success,Electronics,Mobile,South,Wallet,USR09257
TXN0045905,2023-12-04 00:15:13,322.3,Success,Food & Dining,Desktop,North,Credit Card,USR01046
TXN0045906,2023-12-04 00:20:09,4008.13,Success,Food & Dining,Mobile,Central,UPI,USR03954
TXN0045907,2023-12-04 00:32:45,659.69,Success,Retail,Mobile,South,Credit Card,USR03337
TXN0045908,2023-12-04 00:46:41,407.14,Success,Retail,Desktop,North,UPI,USR03997
TXN0045909,2023-12-04 00:54:41,2872.77,Failed,Food & Dining,Mobile,North,UPI,USR05721
TXN0045910,2023-12-04 01:07:48,3098.24,Success,Utilities,Desktop,South,Credit Card,USR04520
TXN0045911,2023-12-04 01:20:33,2253.87,Success,Food & Dining,Desktop,North,Net Banking,USR03913
TXN0045912,2023-12-04 01:58:22,14261.23,Success,Food & Dining,Mobile,South,Debit Card,USR09663
TXN0045913,2023-12-04 01:58:33,9431.01,Success,Retail,Mobile,North,Debit Card,USR00760
TXN0045914,2023-12-04 02:30:54,725.72,Failed,Electronics,Desktop,East,Debit Card,USR03305
TXN0045915,2023-12-04 02:46:40,7032.85,Success,Utilities,Desktop,North,UPI,USR03228
TXN0045916,2023-12-04 03:43:48,792.97,Success,Healthcare,Mobile,North,Wallet,USR06904
TXN0045917,2023-12-04 03:49:01,2825.15,Success,Utilities,Desktop,Central,Credit Card,USR09459
TXN0045918,2023-12-04 04:57:55,524.45,Success,Utilities,Mobile,Central,Debit Card,USR07865
TXN0045919,2023-12-04 05:20:13,2107.64,Success,Food & Dining,Mobile,North,Net Banking,USR06026
TXN0045920,2023-12-04 05:26:11,609.71,Failed,Entertainment,Tablet,North,UPI,USR03432
TXN0045921,2023-12-04 05:59:33,14031.72,Failed,Food & Dining,Desktop,West,Debit Card,USR07500
TXN0045922,2023-12-04 06:02:04,413.72,Success,Healthcare,Desktop,South,Credit Card,USR08758
TXN0045923,2023-12-04 06:14:55,3537.27,Success,Food & Dining,Mobile,North,UPI,USR07010
TXN0045924,2023-12-04 06:19:35,157.17,Success,Food & Dining,Desktop,South,Debit Card,USR04040
TXN0045925,2023-12-04 06:24:06,602.14,Success,Food & Dining,Desktop,East,UPI,USR07632
TXN0045926,2023-12-04 07:16:21,8317.28,Success,Retail,Mobile,North,Debit Card,USR03728
TXN0045927,2023-12-04 07:28:21,4073.28,Success,Healthcare,Mobile,South,Net Banking,USR08628
TXN0045928,2023-12-04 07:29:01,542.4,Failed,Electronics,Mobile,North,UPI,USR00551
TXN0045929,2023-12-04 07:37:43,2174.53,Success,Travel,Mobile,North,UPI,USR06795
TXN0045930,2023-12-04 07:40:43,1463.72,Success,Travel,Mobile,North,UPI,USR06658
TXN0045931,2023-12-04 07:44:39,465.13,Failed,Travel,Mobile,East,Wallet,USR01812
TXN0045932,2023-12-04 08:05:45,2241.1,Success,Food & Dining,Mobile,West,UPI,USR05738
TXN0045933,2023-12-04 08:36:52,136.77,Failed,Entertainment,Tablet,Central,Net Banking,USR06062
TXN0045934,2023-12-04 08:46:34,982.64,Success,Food & Dining,Desktop,Central,UPI,USR09148
TXN0045935,2023-12-04 08:47:09,20273.62,Success,Utilities,Tablet,Central,Debit Card,USR02650
TXN0045936,2023-12-04 08:53:53,780.46,Success,Travel,Mobile,North,UPI,USR08436
TXN0045937,2023-12-04 09:08:36,1224.6,Success,Retail,Desktop,South,Credit Card,USR00304
TXN0045938,2023-12-04 09:15:51,4470.14,Success,Travel,Desktop,North,Debit Card,USR00796
TXN0045939,2023-12-04 09:17:29,2549.66,Success,Food & Dining,Desktop,East,UPI,USR09703
TXN0045940,2023-12-04 09:41:44,183.93,Success,Utilities,Tablet,North,Credit Card,USR09111
TXN0045941,2023-12-04 09:47:30,478.98,Success,Food & Dining,Desktop,South,Wallet,USR06342
TXN0045942,2023-12-04 09:55:12,2324.64,Success,Utilities,Desktop,South,UPI,USR02382
TXN0045943,2023-12-04 10:20:29,304.71,Success,Food & Dining,Tablet,South,Credit Card,USR02333
TXN0045944,2023-12-04 10:22:38,11638.39,Failed,Electronics,Desktop,West,Wallet,USR00308
TXN0045945,2023-12-04 10:39:45,2099.54,Success,Electronics,Mobile,North,Net Banking,USR08240
TXN0045946,2023-12-04 10:42:15,1457.3,Success,Food & Dining,Mobile,West,Debit Card,USR06407
TXN0045947,2023-12-04 10:45:25,6453.87,Success,Food & Dining,Mobile,South,Credit Card,USR00057
TXN0045948,2023-12-04 11:02:59,3007.05,Success,Food & Dining,Mobile,East,Credit Card,USR01449
TXN0045949,2023-12-04 11:18:08,3793.5,Success,Utilities,Desktop,Central,Wallet,USR05015
TXN0045950,2023-12-04 11:18:09,213.14,Failed,Electronics,Mobile,South,Credit Card,USR05093
TXN0045951,2023-12-04 11:26:42,3171.5,Success,Retail,Mobile,South,Debit Card,USR09195
TXN0045952,2023-12-04 11:43:44,2379.51,Success,Food & Dining,Mobile,Central,UPI,USR01794
TXN0045953,2023-12-04 11:50:01,1147.6,Success,Entertainment,Mobile,East,UPI,USR09234
TXN0045954,2023-12-04 11:54:05,401.43,Success,Electronics,Mobile,West,Wallet,USR02365
TXN0045955,2023-12-04 11:54:17,4292.3,Success,Utilities,Mobile,East,Debit Card,USR04281
TXN0045956,2023-12-04 11:54:58,293.18,Success,Utilities,Mobile,Central,UPI,USR03369
TXN0045957,2023-12-04 11:56:54,6414.24,Success,Travel,Tablet,West,Net Banking,USR05804
TXN0045958,2023-12-04 12:07:41,1644.12,Success,Retail,Mobile,East,Debit Card,USR09370
TXN0045959,2023-12-04 12:23:37,1615.48,Success,Food & Dining,Desktop,West,Debit Card,USR07627
TXN0045960,2023-12-04 12:31:15,984.99,Success,Retail,Mobile,Central,UPI,USR09202
TXN0045961,2023-12-04 12:44:35,642.76,Success,Electronics,Mobile,West,Net Banking,USR09555
TXN0045962,2023-12-04 13:08:01,634.47,Success,Utilities,Mobile,South,UPI,USR01397
TXN0045963,2023-12-04 13:11:31,267.44,Failed,Food & Dining,Mobile,West,Net Banking,USR00866
TXN0045964,2023-12-04 13:26:49,2280.55,Success,Food & Dining,Tablet,South,UPI,USR02987
TXN0045965,2023-12-04 13:49:10,472.8,Failed,Utilities,Mobile,West,Credit Card,USR06103
TXN0045966,2023-12-04 14:06:35,1962.62,Success,Electronics,Mobile,South,Wallet,USR01831
TXN0045967,2023-12-04 14:12:23,424.07,Success,Food & Dining,Mobile,Central,Net Banking,USR09298
TXN0045968,2023-12-04 14:19:08,1765.72,Success,Food & Dining,Mobile,North,Credit Card,USR06569
TXN0045969,2023-12-04 14:19:28,2186.46,Success,Food & Dining,Mobile,South,Credit Card,USR08399
TXN0045970,2023-12-04 14:21:01,1106.2,Success,Electronics,Mobile,North,Net Banking,USR04411
TXN0045971,2023-12-04 14:24:27,30876.36,Success,Food & Dining,Mobile,South,Debit Card,USR08647
TXN0045972,2023-12-04 14:31:21,398.12,Success,Food & Dining,Tablet,North,Net Banking,USR02001
TXN0045973,2023-12-04 14:54:22,1356.98,Success,Electronics,Mobile,North,UPI,USR09617
TXN0045974,2023-12-04 14:57:20,483.47,Success,Utilities,Mobile,South,UPI,USR09160
TXN0045975,2023-12-04 15:29:05,1828.72,Success,Retail,Mobile,North,Credit Card,USR07820
